product_id,product_name,brand,category,rating,reviews_count
104501,Cross-group stable frame,"Hernandez, Thomas and Franklin",Juguetes,4.5,545
104502,Fully-configurable impactful framework,Williams-Frazier,Deportes,4.5,133
104503,Reactive context-sensitive toolset,"Young, Sanchez and Anderson",Hogar y cocina,4.5,779
104504,Multi-lateral zero administration hub,Gray-Lopez,Juguetes,4.5,707
104505,Seamless asymmetric budgetary management,"Rivera, Garza and Goodman",Salud y cuidado personal,4.0,550
104506,Self-enabling empowering core,Boyd Ltd,Salud y cuidado personal,4.0,290
104507,Exclusive secondary framework,Graham PLC,Electrónicos,4.8,209
104508,Multi-layered directional utilization,Tanner Ltd,Belleza,4.2,598
104509,Streamlined cohesive secured line,"Webb, Wilson and Day",Computadoras,3.7,508
104510,Inverse 3rdgeneration installation,Vega Inc,Juguetes,4.1,459
104511,Synergistic maximized portal,Price LLC,Salud y cuidado personal,4.4,839
104512,Cloned local data-warehouse,Hicks Group,Electrónicos,4.1,528
104513,Digitized systemic pricing structure,Manning Ltd,Hogar y cocina,4.6,278
104514,Profit-focused mobile emulation,"Moore, Garcia and Pierce",Libros,4.0,98
104515,Object-based non-volatile archive,Ramos-Shelton,Automóvil y moto,3.6,333
104516,Optional zero-defect matrices,Mejia LLC,Deportes,4.0,89
104517,Devolved non-volatile migration,"Hayes, Smith and Schneider",Belleza,4.8,688
104518,Monitored radical support,"Pittman, Miller and Boyer",Libros,3.9,387
104519,Centralized eco-centric focus group,Williams-Lamb,Libros,4.3,452
104520,Enhanced 24hour capacity,"Bennett, Roman and Sanchez",Hogar y cocina,4.0,267
104521,Proactive next generation pricing structure,Eaton Ltd,Electrónicos,3.6,446
104522,Integrated scalable hardware,Jackson LLC,Ropa,4.5,59
104523,Profit-focused impactful knowledge user,Williams-Wong,Computadoras,3.9,941
104524,Business-focused encompassing access,"Norman, Kramer and Nelson",Ropa,4.0,343
104525,Synergized system-worthy knowledgebase,"Bailey, Garrett and Herrera",Hogar y cocina,5.0,514
104526,Up-sized client-server encoding,Weaver-Davis,Juguetes,4.8,30
104527,Compatible dynamic neural-net,"Anderson, Thompson and Williams",Ropa,4.7,400
104528,Versatile foreground attitude,Sanchez Group,Belleza,3.6,455
104529,Centralized bandwidth-monitored moratorium,Moore-Smith,Ropa,4.1,977
104530,Front-line national protocol,"Jackson, Flynn and Thompson",Deportes,5.0,369
104531,Visionary neutral support,Jennings Inc,Salud y cuidado personal,3.8,496
104532,Versatile systematic info-mediaries,"Martinez, Chan and Jenkins",Computadoras,4.8,540
104533,Operative 24/7 encoding,"Cunningham, Contreras and Miller",Deportes,3.5,643
104534,Total mission-critical encryption,"James, Smith and Curry",Ropa,3.8,83
104535,Reverse-engineered tertiary function,"Tucker, Olson and Williams",Salud y cuidado personal,4.3,25
104536,Ameliorated heuristic capacity,Scott Ltd,Belleza,3.5,123
104537,Cross-platform zero-defect application,Gentry-Bryant,Belleza,4.1,667
104538,Optional disintermediate flexibility,"Diaz, Bauer and Bauer",Ropa,4.5,316
104539,Synchronized national portal,Garcia-Robinson,Juguetes,3.7,606
104540,Adaptive multi-tasking hub,Hubbard PLC,Juguetes,3.6,606
104541,Versatile attitude-oriented process improvement,Lindsey-Torres,Juguetes,4.0,803
104542,Fundamental high-level instruction set,"Kennedy, Jensen and Cooper",Hogar y cocina,4.3,888
104543,Networked bifurcated policy,Chavez Group,Hogar y cocina,4.1,47
104544,Configurable disintermediate intranet,Navarro-Cochran,Salud y cuidado personal,3.8,413
104545,Team-oriented web-enabled service-desk,"Mason, Brady and Mathis",Computadoras,4.6,875
104546,Front-line optimal help-desk,Rodriguez-Harmon,Automóvil y moto,3.6,273
104547,Virtual homogeneous time-frame,Stephens-Case,Hogar y cocina,4.8,541
104548,Multi-layered high-level methodology,Ellis and Sons,Ropa,4.1,563
104549,Quality-focused multi-tasking matrices,"Mitchell, Haney and Martin",Deportes,4.3,888
104550,Devolved didactic software,"Pennington, Juarez and Roberts",Salud y cuidado personal,4.6,210
104551,Multi-tiered asymmetric framework,Cobb-Blackwell,Electrónicos,4.7,628
104552,Enhanced modular interface,Luna Inc,Electrónicos,4.2,27
104553,Implemented systemic budgetary management,Trujillo Group,Deportes,4.6,404
104554,Vision-oriented bandwidth-monitored software,Thompson-Lambert,Deportes,3.9,13
104555,Multi-layered contextually-based frame,"Perez, Burke and Mooney",Hogar y cocina,3.5,17
104556,User-centric intangible database,Green-Johnson,Computadoras,4.5,277
104557,Function-based human-resource functionalities,Ryan-Cunningham,Juguetes,4.6,137
104558,Reverse-engineered multimedia matrices,Robinson PLC,Belleza,4.4,533
104559,Realigned zero-defect emulation,Johnson PLC,Ropa,4.8,500
104560,Face-to-face mobile software,"Knapp, Perez and Daniel",Hogar y cocina,3.8,39
104561,Team-oriented attitude-oriented task-force,Ray-White,Libros,4.2,853
104562,Digitized zero-defect strategy,"Wilson, Schneider and Olson",Computadoras,3.9,152
104563,Centralized human-resource groupware,"Walker, Brown and Velez",Salud y cuidado personal,3.8,221
104564,Business-focused homogeneous synergy,"Thomas, Davis and Daniels",Salud y cuidado personal,3.8,446
104565,Down-sized clear-thinking migration,Campbell Inc,Belleza,4.8,70
104566,Programmable content-based adapter,Herrera Group,Deportes,4.7,159
104567,Total optimal throughput,Pearson-Charles,Computadoras,4.8,349
104568,Polarized full-range service-desk,Fox-Daniel,Belleza,3.6,485
104569,Upgradable multi-state projection,Wall-Woods,Hogar y cocina,4.0,345
104570,Horizontal optimal pricing structure,Weber-Brown,Libros,3.7,785
104571,Diverse client-driven benchmark,Martinez-Ramirez,Juguetes,3.9,220
104572,Open-source full-range instruction set,Black-Davis,Electrónicos,4.9,845
104573,Secured national protocol,Cooley Inc,Juguetes,4.8,994
104574,Optional asynchronous methodology,Welch Ltd,Belleza,4.2,204
104575,Triple-buffered foreground installation,Davis Group,Deportes,4.8,108
104576,Exclusive bandwidth-monitored concept,"Murray, Friedman and Wall",Hogar y cocina,4.5,365
104577,Organized context-sensitive synergy,Garcia-Carlson,Belleza,4.4,313
104578,Robust incremental data-warehouse,Sloan-Hunter,Libros,4.1,658
104579,Cross-group object-oriented data-warehouse,"Farrell, Page and Wong",Computadoras,4.7,742
104580,Reduced actuating infrastructure,"Spence, Jackson and Williams",Electrónicos,4.4,647
104581,Virtual demand-driven project,Porter Group,Salud y cuidado personal,3.7,271
104582,Proactive grid-enabled core,"Dominguez, Wilson and Walker",Electrónicos,4.6,101
104583,Team-oriented content-based instruction set,Lang and Sons,Deportes,4.5,258
104584,Compatible methodical pricing structure,"Rivera, Lane and Webster",Ropa,4.9,406
104585,Balanced fault-tolerant solution,"Davenport, Sanchez and Chambers",Deportes,3.6,80
104586,Right-sized heuristic synergy,Watson-Frank,Belleza,4.4,101
104587,Profit-focused directional Graphical User Interface,"Fisher, Ponce and Dillon",Hogar y cocina,4.2,439
104588,Synergized radical parallelism,"Blake, Martinez and Olson",Deportes,4.6,666
104589,Grass-roots upward-trending data-warehouse,"Chen, Thomas and Morris",Libros,4.5,956
104590,Mandatory bi-directional intranet,Jones-Greene,Deportes,4.8,187
104591,User-centric contextually-based Graphic Interface,"Gilmore, Jones and Stevenson",Computadoras,3.6,432
104592,Function-based modular instruction set,Conway Inc,Libros,4.3,671
104593,Triple-buffered contextually-based strategy,Sullivan Inc,Belleza,4.5,181
104594,Decentralized tangible moratorium,Hall-George,Hogar y cocina,4.3,218
104595,Multi-channeled empowering attitude,Cummings PLC,Juguetes,4.8,633
104596,Function-based foreground emulation,Edwards and Sons,Belleza,3.8,671
104597,Vision-oriented actuating portal,Smith Group,Belleza,4.0,596
104598,Right-sized impactful model,"Doyle, Rowe and Howell",Deportes,4.1,936
104599,Streamlined optimizing interface,"Stanley, Cox and Kramer",Automóvil y moto,4.3,169
104600,Public-key maximized challenge,"Ramirez, Daniel and Hart",Juguetes,3.6,504
104601,User-friendly reciprocal portal,Park Group,Deportes,4.8,339
104602,Polarized scalable time-frame,Murphy Inc,Libros,4.4,647
104603,Operative impactful migration,Jones and Sons,Salud y cuidado personal,4.2,417
104604,Extended regional leverage,Villa Group,Juguetes,4.0,176
104605,Assimilated mission-critical solution,Martinez Ltd,Automóvil y moto,4.8,839
104606,Face-to-face tertiary frame,Mccarthy and Sons,Automóvil y moto,4.5,642
104607,Integrated clear-thinking projection,Lucas Ltd,Juguetes,5.0,216
104608,Future-proofed bandwidth-monitored solution,"Fox, Conner and Bowen",Automóvil y moto,3.8,512
104609,Centralized incremental service-desk,Lopez and Sons,Computadoras,4.1,801
104610,Optional foreground function,Davis PLC,Salud y cuidado personal,3.6,92
104611,Cross-platform solution-oriented utilization,Roberts-Jackson,Electrónicos,3.6,140
104612,Virtual neutral flexibility,Caldwell Ltd,Ropa,3.9,669
104613,Assimilated cohesive solution,Sanchez-Copeland,Automóvil y moto,4.2,814
104614,Multi-layered 24hour standardization,"Parker, Jenkins and Miles",Hogar y cocina,4.5,706
104615,Cross-group bottom-line secured line,"Robertson, Sandoval and Whitney",Deportes,3.8,318
104616,Operative even-keeled access,"Lang, Mitchell and Parker",Deportes,4.6,229
104617,Monitored content-based process improvement,"Harvey, Brown and Lee",Juguetes,3.9,804
104618,Automated foreground function,"Anderson, Roberson and Branch",Juguetes,4.6,474
104619,Synergized scalable process improvement,Romero and Sons,Deportes,4.3,549
104620,Networked asynchronous secured line,Johnson and Sons,Hogar y cocina,4.4,916
104621,Intuitive human-resource functionalities,"Adams, Curry and Wheeler",Automóvil y moto,5.0,585
104622,Enhanced 5thgeneration productivity,Allen Group,Libros,4.0,390
104623,Universal homogeneous Internet solution,"Beck, Duarte and Greene",Deportes,3.8,648
104624,Vision-oriented composite open system,Hall-Medina,Hogar y cocina,4.9,715
104625,Cross-group non-volatile extranet,Davenport Ltd,Hogar y cocina,4.9,357
104626,Quality-focused zero tolerance system engine,Lynch Inc,Libros,4.9,370
104627,Secured discrete toolset,Martinez-Valdez,Ropa,4.2,706
104628,Distributed explicit ability,Coleman-Thompson,Deportes,4.7,440
104629,User-friendly content-based flexibility,Lee-Shaffer,Electrónicos,4.9,452
104630,Synergistic multi-state monitoring,"Hall, Young and Clark",Automóvil y moto,4.6,665
104631,Multi-layered bi-directional support,"James, Orr and King",Belleza,4.7,762
104632,Automated motivating Internet solution,Cain-Thompson,Libros,5.0,271
104633,Fully-configurable upward-trending open architecture,Reyes PLC,Salud y cuidado personal,3.7,376
104634,Devolved neutral groupware,Smith-Adams,Salud y cuidado personal,4.7,435
104635,Mandatory 3rdgeneration orchestration,Martin-Malone,Ropa,3.5,57
104636,Realigned scalable model,"Hinton, Lynch and Suarez",Ropa,3.6,228
104637,Polarized responsive access,Hudson PLC,Electrónicos,3.7,921
104638,Optimized executive Graphic Interface,Morris Inc,Ropa,4.6,224
104639,Phased impactful groupware,Green Inc,Belleza,4.0,382
104640,Reactive multi-state customer loyalty,Johnson PLC,Ropa,3.8,890
104641,Reverse-engineered global focus group,Pierce Group,Computadoras,4.4,239
104642,Extended even-keeled forecast,"Blair, Newman and Estrada",Libros,3.8,578
104643,Programmable intermediate Internet solution,Chapman-Carr,Juguetes,4.9,111
104644,Fundamental logistical adapter,Haynes-Ellis,Deportes,5.0,967
104645,Stand-alone 3rdgeneration Internet solution,"Williams, Mathis and Howell",Libros,4.1,246
104646,Configurable attitude-oriented algorithm,Lindsey LLC,Libros,4.1,774
104647,Universal local benchmark,Myers-Calderon,Libros,3.7,280
104648,Operative intermediate superstructure,Smith-Morgan,Juguetes,3.8,496
104649,Quality-focused upward-trending middleware,Acevedo-Parks,Ropa,4.0,47
104650,Networked mobile protocol,Green-Tanner,Deportes,4.0,864
104651,Synergized contextually-based database,Benson-Booker,Belleza,4.1,566
104652,Multi-layered reciprocal productivity,Johnston-Murphy,Salud y cuidado personal,4.2,522
104653,Grass-roots fresh-thinking task-force,Brewer Group,Electrónicos,4.6,993
104654,Open-source tertiary orchestration,Washington LLC,Ropa,4.5,664
104655,Balanced client-driven structure,"Santana, Santana and Pope",Juguetes,4.6,112
104656,Optional asynchronous leverage,"Herrera, Jackson and Rivera",Hogar y cocina,3.8,559
104657,Organized bottom-line framework,Richard LLC,Deportes,3.8,938
104658,Centralized systemic encoding,"Morris, Thornton and Henry",Libros,4.6,412
104659,User-friendly context-sensitive system engine,Baxter-Turner,Hogar y cocina,4.0,822
104660,Compatible responsive installation,Holmes LLC,Deportes,4.1,706
104661,Re-engineered dynamic task-force,"Russell, Hansen and Williams",Electrónicos,3.8,744
104662,Networked dedicated Graphic Interface,"Bell, Smith and Larsen",Computadoras,4.7,586
104663,Ameliorated zero administration artificial intelligence,Gonzales PLC,Hogar y cocina,3.6,907
104664,Multi-tiered radical groupware,Rasmussen PLC,Juguetes,4.2,591
104665,Streamlined demand-driven ability,Day-Gordon,Salud y cuidado personal,3.9,215
104666,Multi-layered client-server strategy,Stevens-Warren,Automóvil y moto,3.7,310
104667,Virtual methodical application,Hughes Group,Juguetes,4.0,474
104668,Digitized actuating core,"Henderson, King and Frazier",Automóvil y moto,4.6,457
104669,Extended responsive policy,Powell-Norman,Libros,4.4,16
104670,Multi-tiered value-added support,"Sanchez, Garcia and Jones",Libros,4.8,347
104671,Distributed dedicated definition,Gonzales-Fisher,Computadoras,3.9,702
104672,Polarized transitional synergy,West and Sons,Belleza,3.8,647
104673,Decentralized local framework,Delacruz-Murray,Belleza,4.6,556
104674,Optimized context-sensitive service-desk,Zamora-Hughes,Computadoras,4.3,90
104675,Object-based leadingedge monitoring,Horton-Hicks,Belleza,4.6,22
104676,Reactive real-time matrix,Baker-Simpson,Salud y cuidado personal,4.5,457
104677,Visionary holistic pricing structure,Sutton-Santos,Salud y cuidado personal,4.9,411
104678,Horizontal motivating structure,Taylor-Gomez,Belleza,4.4,589
104679,Ergonomic local synergy,Cobb-Humphrey,Hogar y cocina,4.5,983
104680,Assimilated web-enabled toolset,Alvarez Group,Ropa,5.0,671
104681,Operative next generation leverage,Johnson-Wiggins,Ropa,4.8,652
104682,Ameliorated mission-critical instruction set,Gomez-Parker,Belleza,3.9,847
104683,Organic grid-enabled customer loyalty,Davis-Stewart,Salud y cuidado personal,3.9,130
104684,Phased zero administration database,"Waters, Brown and Chapman",Libros,3.9,685
104685,Automated secondary structure,Duncan LLC,Ropa,4.4,688
104686,User-centric 5thgeneration utilization,Watson-Kelly,Electrónicos,3.6,306
104687,Profit-focused coherent encoding,"Roberts, Baker and Sanchez",Ropa,4.0,125
104688,Managed solution-oriented protocol,Diaz-Peterson,Salud y cuidado personal,4.8,344
104689,Enterprise-wide dedicated service-desk,David Group,Automóvil y moto,4.6,937
104690,Automated responsive software,"Farmer, Hensley and Johnson",Hogar y cocina,4.8,953
104691,Persistent 4thgeneration orchestration,"Miller, Brown and Sanchez",Salud y cuidado personal,3.8,219
104692,Integrated optimal system engine,"Ward, Fisher and Miller",Hogar y cocina,3.7,494
104693,Team-oriented well-modulated policy,"Bradley, Fitzgerald and Bass",Electrónicos,3.7,803
104694,Configurable background neural-net,Vega LLC,Belleza,4.4,428
104695,Profit-focused didactic synergy,Cobb-Hill,Computadoras,4.3,838
104696,Optimized asynchronous function,"Torres, West and Mclean",Automóvil y moto,4.1,562
104697,Profound secondary task-force,"Ortiz, Tucker and Smith",Deportes,3.8,101
104698,Up-sized maximized superstructure,"Jenkins, Lambert and Garrison",Computadoras,3.7,78
104699,Networked neutral circuit,"Mendez, Yang and Joseph",Electrónicos,4.6,720
104700,Multi-layered impactful Graphical User Interface,"Willis, Smith and May",Computadoras,4.0,878
104701,Cloned even-keeled structure,Miles Ltd,Ropa,4.0,640
104702,Focused 24hour superstructure,Andrews and Sons,Deportes,4.8,221
104703,Proactive interactive forecast,Stewart Group,Belleza,4.9,761
104704,Synergized disintermediate process improvement,"Henderson, Melendez and Jones",Juguetes,4.5,307
104705,Centralized heuristic architecture,Liu PLC,Hogar y cocina,3.6,358
104706,Networked homogeneous alliance,Washington-Hayes,Juguetes,4.2,77
104707,Fully-configurable didactic neural-net,"Massey, King and Quinn",Electrónicos,4.9,706
104708,Profit-focused global concept,Gibson-Hancock,Electrónicos,5.0,801
